,article,title,link,summary,stock
457,HD현대_8,벼랑 끝 협상…'수출 한국' 운명의 4일,https://n.news.naver.com/mnews/article/015/0005163209?sid=101,"합의할 수 있는 방안을 만들어 나가기로 했다”고 밝혔다. 정부는 협상을 앞두고 조선 ‘빅3’(<b>HD현대</b>·한화오션·삼성중공업)와 함께 인력 양성과 기술 이전, 미국 선박의 국내 건조를 중심으로 협력 방안을 수립해왔다.",HD현대
458,HD현대_9,"최악 관세 피하려면…&quot;반도체·조선 지렛대, 美제조업 부활 기여 강조&quot;",https://n.news.naver.com/mnews/article/015/0005163208?sid=101,"합의할 수 있는 방안을 만들어 나가기로 했다”고 밝혔다. 정부는 협상을 앞두고 조선 ‘빅3’(<b>HD현대</b>·한화오션·삼성중공업)와 함께 인력 양성과 기술 이전, 미국 선박의 국내 건조를 중심으로 협력 방안을 수립해왔다.",HD현대
459,HD현대_10,"한화오션·<b>HD현대</b>, '한미 관세 협상' 타결 지렛대 역할 기대",https://n.news.naver.com/mnews/article/241/0003455537?sid=101,이에 따라 한국 정부는 국내 조선 '빅3'(<b>HD현대</b>·한화오션·삼성중공업) 등과의 협의를 통해 구체적인 협력안을 미국에 제시할 것으로 보인다. 다만 한국은 건조역량 부족으로 미국 현지 조선산업에 직접 투자를 결정한... ,HD현대
460,포스코퓨처엠_1,7월 들어 최고 수익률 기록한 이차전지株…향후 리스크와 호재는? [투자...,https://n.news.naver.com/mnews/article/016/0002505592?sid=101,"해당 지수는 LG에너지솔루션, POSCO홀딩스, LG화학, SK이노베이션, 삼성SDI, <b>포스코퓨처엠</b>, 에코프로비엠, 에코프로, SKC, 에코프로머티 등 기업으로 구성돼 있다. 지난해 내리막길을 걸었던 이차전지 주가는 올해... ",포스코퓨처엠
461,포스코퓨처엠_2,"코스피, 3200 문턱에서 주춤…관세·세법 불확실성에 투자심리 ‘경직’",https://www.asiatoday.co.kr/view.php?key=20250727010015545,"이날 LX세미콘(-8.17%), 에스엘(-3.53%), 서연이화(-1.42%) 등 반도체 및 자동차 부품주에서 일부 하락세가 두드러졌고, <b>포스코퓨처엠</b>(-1.07%), SFA반도체(-1.13%) 등 2차전지 소재와 반도체 장비주도 약세를 보였다. 관세 협상... ",포스코퓨처엠
462,포스코퓨처엠_3,증시 수익률 1위 ‘이차전지주’… “상승폭 과다” vs “ESS 주목”,https://n.news.naver.com/mnews/article/082/0001337352?sid=101,"해당 지수는 LG에너지솔루션, POSCO홀딩스, LG화학, SK이노베이션, 삼성SDI, <b>포스코퓨처엠</b>, 에코프로비엠, 에코프로, SKC, 에코프로머티 등 기업으로 구성돼 있다. 이들 10개 기업의 시가총액 총합은 203조 4760억 원으로... ",포스코퓨처엠
463,포스코퓨처엠_4,동박 매각·OLED 잠재력… 솔루스첨단소재 저평가 매력 부각,https://www.pinpointnews.co.kr/news/articleView.html?idxno=363306,"롯데에너지머티리얼즈, <b>포스코퓨처엠</b>, KG케미칼, 윈텍, 엠플러스도 투자자들의 주목을 받고 있다. 유진투자증권은 &quot;OLED 소재 등 기존 사업 가치를 고려하면 현재 주가는 과도하게 저평가됐다&quot;고 분석했다. OLED 소재... ",포스코퓨처엠
464,포스코퓨처엠_5,"키움증권 &quot;유니드, 판가·판매량 동반 개선…염소가 변수&quot;",https://www.pinpointnews.co.kr/news/articleView.html?idxno=363303,"(화학 관련주) 대한유화, 와이엠티, DS단석, 에스케이씨에스, 에코프로, LG화학, <b>포스코퓨처엠</b>, 금양, 롯데케미칼, SKC, 코스모신소재, 금호석유, OCI, 후성, 코스모화학, 나노신소재, 효성첨단소재, 레이크머티리얼즈... ",포스코퓨처엠
465,포스코퓨처엠_6,"DB하이텍, 중국 소비재 수요와 맞물려 안정적 성장 지속",https://www.pinpointnews.co.kr/news/articleView.html?idxno=363288,롯데하이마트 <b>포스코퓨처엠</b> 현대차 LG LG에너지솔루션 대한항공 디케이앤디 SK이노베이션 HD현대인프라코어 LG생활건강 포스코인터내셔널 ISC HD현대미포 HD한국조선해양 태광 HD현대일렉트릭 HD현대건설기계... ,포스코퓨처엠
466,포스코퓨처엠_7,이차전지 수익률 1위에도 개미는 하락 '베팅',http://www.shinailbo.co.kr/news/articleView.html?idxno=2090054,해당 지수는 △LG에너지솔루션 △POSCO홀딩스 △LG화학 △SK이노베이션 △삼성SDI △<b>포스코퓨처엠</b> △에코프로비엠 △에코프로 △SKC △에코프로머티 등 주요 이차전지 관련 종목으로 구성돼 있다. 이들 10개 기업의... ,포스코퓨처엠
467,포스코퓨처엠_8,7월 수익률 1위는 이차전지株 외국인은 순매수·개미는 인버스,http://www.smedaily.co.kr/news/articleView.html?idxno=333139,"KRX 2차전지 톱10 지수는 LG에너지솔루션, POSCO홀딩스, LG화학, SK이노베이션, 삼성SDI, <b>포스코퓨처엠</b>, 에코프로비엠, 에코프로, SKC[011790], 에코프로머티 등 기업으로 구성돼 있다. 이들 10개 기업의 시가총액 총합은 203조... ",포스코퓨처엠
468,포스코퓨처엠_9,"양극재부터 특수가스까지…에코프로, 미래 먹거리 '풀세트' 갖췄다",https://www.pinpointnews.co.kr/news/articleView.html?idxno=363268,조일알미늄 <b>포스코퓨처엠</b> 글로벌에스엠 황금에스티 금양 성우하이텍 솔루스첨단소재  에스코넥 한농화성 PI첨단소재 금양 유에스티 후성 상아프론테크 이랜텍 서원인텍 동국알앤에스 삼기이브이 영화테크 파워로직스... ,포스코퓨처엠
469,포스코퓨처엠_10,이차전지株 이달 들어 수익률 1위인데…개인은 ‘하락’ 베팅,https://www.etoday.co.kr/news/view/2491520,"이 지수에는 LG에너지솔루션, POSCO홀딩스, LG화학, SK이노베이션, 삼성SDI, <b>포스코퓨처엠</b>, 에코프로비엠, 에코프로, SKC, 에코프로머티 등이 포함돼 있다. 이들 기업의 시가총액 합계는 한 달 새 약 32조 원(171조720억... ",포스코퓨처엠
470,미래에셋증권_1,한화엔진·삼성바이오…투자 고수들 '러브콜',https://n.news.naver.com/mnews/article/015/0005163193?sid=101,"<b>미래에셋증권</b>에 따르면 이 증권사를 이용하는 수익률 상위 1% 고수들은 지난 21일부터 25일까지 선박용 엔진 제조사인 한화엔진을 가장 많이 사들였다. 한텍, 삼성바이오로직스, HD현대인프라코어 등이 뒤를 이었다.... ",미래에셋증권
471,미래에셋증권_2,'형님' 현대차·기아 실적악화에도 '아우' 모비스·글로비스는 웃었다 ...,https://n.news.naver.com/mnews/article/025/0003457923?sid=101,"류제현 <b>미래에셋증권</b> 연구원은 “(현대글로비스가)중국 완성차업체를 중심으로 비계열 물량을 늘려, 지난해 2분기 12만대 수준에서 올해 2분기 14만3000대로 물량이 20%가량 늘어난 것으로 보인다”고 분석했다.... ",미래에셋증권
472,미래에셋증권_3,"서학개미, 빅테크 말고 스테이블코인…한 달간 9억 달러 폭풍매수",https://www.ajunews.com/view/20250725134737979,박주연 <b>미래에셋증권</b> 연구원은 &quot;이번 제도 정립(지니어스법 통과)은 정책 불확실성을 감소시킨다는 측면에서 긍정적&quot;이라며 &quot;향후 시장에의 자본 유입은 본격화될 것&quot;이라고 말했다. 이어 &quot;시장 관심은 발행 및... ,미래에셋증권
473,미래에셋증권_4,증시 활황·상법 개정…<b>증권</b>사 2분기 실적 기대되는 이유,http://www.segyebiz.com/newsView/20250727507066?OutUrl=naver,"27일 금융권에 따르면 오는 28일 iM증권을 시작으로, 30일 키움증권, 8월 6일 한국투자증권, 7일 <b>미래에셋증권</b>, 15일 대신증권 등이 2·4분기 잠정 실적을 발표할 예정이다. NH투자증권과 삼성증권은 아직 발표일이... ",미래에셋증권
474,미래에셋증권_5,증시 훈풍에 <b>증권</b>업계 함박웃음... 2분기 실적 기대감↑,https://n.news.naver.com/mnews/article/014/0005382941?sid=101,"27일 증권업계에 따르면 오는 28일 iM증권을 시작으로, 30일 키움증권, 8월 6일 한국투자증권, 7일 <b>미래에셋증권</b>, 15일 대신증권 등이 2·4분기 잠정 실적을 발표할 예정이다. NH투자증권과 삼성증권은 아직 발표일이... ",미래에셋증권
475,미래에셋증권_6,중견<b>증권</b>사 상반기 실적 희비…신한ㆍ우리 ‘맑음’ KBㆍ하나 ‘흐림’,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202507271325286760223,"한편, 업계에 따르면 iM증권은 28일, 키움증권은 30일에 2분기 잠정실적을 발표한다. 다음달에는 한국투자증권(6일), <b>미래에셋증권</b>(7일), 대신증권(15일) 등이 실적을 공개할 예정이다. subt7254@",미래에셋증권
476,미래에셋증권_7,주식시장에 부는 훈풍에 2분기 <b>증권</b>업계 실적 기대감 고조,https://n.news.naver.com/mnews/article/018/0006074815?sid=101,"사진=연합뉴스 27일 증권업계에 따르면 오는 28일 iM증권, 30일 키움증권, 8월 6일 한국투자증권, 7일 <b>미래에셋증권</b>, 15일 대신증권 등이 2분기 잠정 실적을 발표한다. NH투자증권과 삼성증권은 아직 구체적인 일자가... ",미래에셋증권
477,미래에셋증권_8,"<b>미래에셋</b> &quot;아이센스, CGM 사업 궤도 진입이 실적 정상화 관건&quot;",https://www.pinpointnews.co.kr/news/articleView.html?idxno=363290,<b>미래에셋증권</b>은 최근 보고서에서 아이센스의 생산 역량과 유럽시장 침투 가능성을 긍정적으로 평가하며 투자의견 '매수'를 유지했다. <b>미래에셋증권</b>은 지난 6월 독일 법인 방문에 이어 최근 송도 제2공장을 탐방하며... ,미래에셋증권
478,미래에셋증권_9,"DB하이텍, 중국 소비재 수요와 맞물려 안정적 성장 지속",https://www.pinpointnews.co.kr/news/articleView.html?idxno=363288,HD현대마린솔루션 <b>미래에셋증권</b> JB금융지주 이녹스첨단소재 롯데웰푸드 유안타증권 현대엘리베이 롯데리츠 기아 한섬 SK하이닉스 신세계인터내셔날 LG디스플레이 세아베스틸지주 롯데지주 KG이니시스 BNK금융지주... ,미래에셋증권
479,미래에셋증권_10,"[직장 돋보기 분석] <b>미래에셋증권</b>, 평균연봉 1억3700만원인 '차세대 글로...",https://www.news2day.co.kr/article/20250711500024,"<b>미래에셋증권</b>, 국내 최대 글로벌 네트워크를 통한 '글로벌 IB' 도약 추진 ‘직장 돋보기 분석’은 취업 준비생 및 이직하려는 직장인들을 위한 콘텐츠입니다. 해당 기업에 대한 객관적 정보를 제공합니다. 분석의 기본... ",미래에셋증권
480,현대글로비스_1,'형님' <b>현대</b>차·기아 실적악화에도 '아우' 모비스·<b>글로비스</b>는 웃었다 ...,https://n.news.naver.com/mnews/article/025/0003457923?sid=101,"현대차·기아의 2분기 영업이익이 줄어든 가운데, 현대모비스와 <b>현대글로비스</b>는 시장 기대치를 웃도는 실적을 냈다. 지난 4월부터 시작된 미국의 수입차 관세(25%) 영향을 덜 받은 데다, 현대차 그룹 밖에서 ‘비계열... ",현대글로비스
481,현대글로비스_2,"평택지방해양수산청, 전기차 해상운송 안전강화 간담회 실시",https://www.jeonmae.co.kr/news/articleView.html?idxno=1170007,"* <b>현대글로비스</b> 등 자동차운반선 선사, 평택국제자동차부두 등 부두 운영사, 해운대리점, 방재시험연구원 및 한국선급 관계자 총 25명 이번 간담회는 지난 6월 외국적 자동차운반선에서 발생한 전기차 화재 추정 사고*를... ",현대글로비스
482,현대글로비스_3,"DB하이텍, 중국 소비재 수요와 맞물려 안정적 성장 지속",https://www.pinpointnews.co.kr/news/articleView.html?idxno=363288,신세계 <b>현대글로비스</b> SK LG유플러스 강원랜드 키움증권 애경산업 파트론 DB금융투자 HD현대마린솔루션 미래에셋증권 JB금융지주 이녹스첨단소재 롯데웰푸드 유안타증권 현대엘리베이 롯데리츠 기아 한섬 SK하이닉스... ,현대글로비스
483,현대글로비스_4,"상상인증권 &quot;<b>현대글로비스</b> 해운 수익성 개선, 실적 호조에 주주환원 기...",https://www.businesspost.co.kr/BP?command=article_view&num=405102,"<b>현대글로비스</b>의 2분기 실적은 시장 기대치를 웃돌았다. 상상인증권은 27일 <b>현대글로비스</b>에 대해 투자의견 매수9BUY)'를 유지하며, 목표주가를 가파른 해운 수익성 성장을 반영해 기존 17만 원에서 20만 원으로... ",현대글로비스
484,현대글로비스_5,미국발 관세 여파 2분기 업황 희비교차…하반기 불확실성 여전,https://www.asiatime.co.kr/article/20250725500275,"<b>현대글로비스</b>는 2분기 영업이익이 5389억원으로 지난해 동기보다 22.7% 증가했고, 매출은 7조5160억원으로 6.4% 늘었다. 효율적인 선대 운영을 통해 원가 경쟁력 강화와 비계열 영업 확대에 따른 수익성 확대로 실적이... ",현대글로비스
485,현대글로비스_6,홍천두촌면 자은2리-<b>현대글로비스</b> 1사 1촌 교류행사 개최,http://www.shinailbo.co.kr/news/articleView.html?idxno=2089746,"강원도 홍천군 두촌면 자은2리와 자매결연 기업인 <b>현대글로비스</b>는 지난 23일부터 24일까지 이틀간 ‘1사 1촌 교류행사’를 개최하였다. 이번 교류 행사에는 남용우 두촌면장, 홍성기 도의회 의원, <b>현대글로비스</b> 이봉재... ",현대글로비스
486,현대글로비스_7,"위기를 기회로… <b>현대글로비스</b>, 2분기 실적으로 스스로 가치 증명",https://www.pinpointnews.co.kr/news/articleView.html?idxno=363180,<b>현대글로비스</b>가 올해 2분기 분기 사상 최대 영업이익을 또다시 경신하며 스스로의 가치를 입증했다. 미국發 자동차 관세와 입항수수료 부과 우려로 주가가 부진했던 상황에서도 주력 사업부의 성장과 원가 구조... ,현대글로비스
487,현대글로비스_8,"미래에셋증권, 7월 넷째주 HD<b>현대</b>일렉트릭 등 18종목 매수 추천",https://www.bigtanews.co.kr/article/view/big202507250007,"<b>현대글로비스</b>(086280) 가이던스를 상향할 수밖에 없는 실적. 2분기 매출액은 7조5160억원(6.4% YoY), 영업이익 5389억원(22.7% YoY)으로 컨센서스 상회. 해운이 이끈 사상 최대 영업이익. 다시 한 번 드러난 비계열... ",현대글로비스
488,현대글로비스_9,"KB증권, 7월 넷째주 SK하이닉스 등 14종목 매수 추천",https://www.bigtanews.co.kr/article/view/big202507250008,"<b>현대글로비스</b>(086280) 2분기 영업이익 5389억원(+22.7% YoY, +7.4% QoQ)으로 컨센서스 상회. 2025년 영업이익 2조1000억원(+21% YoY), 당기순이익 1조8000억원(+67% YoY) 전망.  목표주가를 21만원으로 16.7... ",현대글로비스
489,현대글로비스_10,"정의선 회장, 보스턴다이내믹스 유증 참여…“1.3조 수혈로 로보틱스 승...",https://www.geconomy.co.kr/news/article.html?no=303849,"여기에 정의선 회장이 2934억원, <b>현대글로비스</b>가 1474억원, 소프트뱅크도 1667억원을 투입하며 전체 규모는 약 9억7000만달러(한화 1조3000억원)에 달할 전망이다. 현대차그룹은 보스턴다이내믹스 인수 후 유상증자를... ",현대글로비스
